"","ObservedDate","County","State","Count","Year","DOY","FirstiNatReport"
"393",2018-09-16,"Northampton","PA",1,2018,259,"11/7/2017"
"394",2019-03-23,"Montgomery","PA",1,2019,82,"11/7/2017"
"395",2019-03-23,"Montgomery","PA",1,2019,82,"11/7/2017"
"396",2019-03-23,"Montgomery","PA",1,2019,82,"11/7/2017"
"397",2019-03-23,"Montgomery","PA",1,2019,82,"11/7/2017"
"398",2019-03-23,"Montgomery","PA",1,2019,82,"11/7/2017"
"399",2019-03-23,"Montgomery","PA",1,2019,82,"11/7/2017"
"400",2019-03-23,"Montgomery","PA",1,2019,82,"11/7/2017"
"401",2019-03-23,"Montgomery","PA",1,2019,82,"11/7/2017"
"402",2019-03-29,"Philadelphia","PA",1,2019,88,"11/7/2017"
"403",2019-04-06,"Philadelphia","PA",1,2019,96,"11/7/2017"
"404",2019-04-13,"Montgomery","PA",1,2019,103,"11/7/2017"
"405",2019-04-14,"Northampton","PA",1,2019,104,"11/7/2017"
"406",2019-04-14,"Northampton","PA",1,2019,104,"11/7/2017"
"407",2019-04-14,"Northampton","PA",1,2019,104,"11/7/2017"
"408",2018-01-04,"Berks","PA",1,2018,4,"11/7/2017"
"409",2019-04-23,"Montgomery","PA",1,2019,113,"11/7/2017"
"410",2019-04-23,"Montgomery","PA",1,2019,113,"11/7/2017"
"411",2018-10-04,"Montgomery","PA",1,2018,277,"11/7/2017"
"412",2018-08-31,"Northampton","PA",1,2018,243,"11/7/2017"
"413",2019-05-16,"Montgomery","PA",1,2019,136,"11/7/2017"
"414",2019-05-16,"Chester","PA",1,2019,136,"11/7/2017"
"415",2018-08-10,"Berks","PA",1,2018,222,"11/7/2017"
"416",2019-05-18,"Philadelphia","PA",1,2019,138,"11/7/2017"
"417",2019-05-19,"Chester","PA",1,2019,139,"11/7/2017"
"418",2019-05-19,"Chester","PA",1,2019,139,"11/7/2017"
"419",2019-05-19,"Chester","PA",1,2019,139,"11/7/2017"
"420",2019-05-22,"Montgomery","PA",1,2019,142,"11/7/2017"
"421",2019-05-22,"Northampton","PA",1,2019,142,"11/7/2017"
"422",2019-05-23,"Chester","PA",1,2019,143,"11/7/2017"
"423",2019-05-23,"Chester","PA",1,2019,143,"11/7/2017"
"424",2019-05-23,"Berks","PA",1,2019,143,"11/7/2017"
"425",2019-05-24,"Montgomery","PA",1,2019,144,"11/7/2017"
"426",2019-05-24,"Berks","PA",1,2019,144,"11/7/2017"
"427",2019-05-25,"Montgomery","PA",1,2019,145,"11/7/2017"
"428",2019-05-25,"Montgomery","PA",1,2019,145,"11/7/2017"
"429",2019-05-25,"Montgomery","PA",1,2019,145,"11/7/2017"
"430",2019-05-25,"Montgomery","PA",1,2019,145,"11/7/2017"
"431",2019-05-25,"Philadelphia","PA",1,2019,145,"11/7/2017"
"432",2019-05-26,"Philadelphia","PA",1,2019,146,"11/7/2017"
"433",2019-05-26,"Chester","PA",1,2019,146,"11/7/2017"
"434",2019-05-27,"Montgomery","PA",1,2019,147,"11/7/2017"
"435",2019-05-27,"Chester","PA",1,2019,147,"11/7/2017"
"436",2019-05-28,"Bucks","PA",1,2019,148,"11/7/2017"
"437",2019-05-29,"Philadelphia","PA",1,2019,149,"11/7/2017"
"438",2019-05-30,"Bucks","PA",1,2019,150,"11/7/2017"
"439",2019-05-27,"Hunterdon","NJ",1,2019,147,"7/18/2021"
"440",2019-05-31,"Lancaster","PA",1,2019,151,"11/7/2017"
"441",2019-06-01,"Lancaster","PA",1,2019,152,"11/7/2017"
"442",2019-06-01,"Chester","PA",1,2019,152,"11/7/2017"
"443",2019-06-01,"Northampton","PA",1,2019,152,"11/7/2017"
"444",2019-06-01,"Philadelphia","PA",1,2019,152,"11/7/2017"
"445",2019-06-01,"Montgomery","PA",1,2019,152,"11/7/2017"
"446",2019-06-01,"Philadelphia","PA",1,2019,152,"11/7/2017"
"447",2019-06-01,"Philadelphia","PA",1,2019,152,"11/7/2017"
"448",2019-06-01,"Philadelphia","PA",1,2019,152,"11/7/2017"
"449",2019-06-01,"Philadelphia","PA",1,2019,152,"11/7/2017"
"450",2019-06-01,"Lancaster","PA",1,2019,152,"11/7/2017"
"451",2019-06-01,"Philadelphia","PA",1,2019,152,"11/7/2017"
"452",2019-06-03,"Northampton","PA",1,2019,154,"11/7/2017"
"453",2019-06-03,"Northampton","PA",1,2019,154,"11/7/2017"
"454",2019-06-03,"Philadelphia","PA",1,2019,154,"11/7/2017"
"455",2019-06-03,"Berks","PA",1,2019,154,"11/7/2017"
"456",2019-06-05,"Delaware","PA",1,2019,156,"11/7/2017"
"457",2019-06-05,"Philadelphia","PA",1,2019,156,"11/7/2017"
"458",2019-06-05,"Northampton","PA",1,2019,156,"11/7/2017"
"459",2019-06-05,"Northampton","PA",1,2019,156,"11/7/2017"
"460",2019-06-05,"Northampton","PA",1,2019,156,"11/7/2017"
"461",2019-06-05,"Northampton","PA",1,2019,156,"11/7/2017"
"462",2019-06-05,"Northampton","PA",1,2019,156,"11/7/2017"
"463",2019-06-05,"Northampton","PA",1,2019,156,"11/7/2017"
"464",2019-06-05,"Northampton","PA",1,2019,156,"11/7/2017"
"465",2019-06-06,"Chester","PA",1,2019,157,"11/7/2017"
"466",2019-06-07,"Philadelphia","PA",1,2019,158,"11/7/2017"
"467",2019-06-07,"Montgomery","PA",1,2019,158,"11/7/2017"
"468",2019-06-06,"Chester","PA",1,2019,157,"11/7/2017"
"469",2019-06-07,"Chester","PA",1,2019,158,"11/7/2017"
"470",2019-06-07,"Montgomery","PA",1,2019,158,"11/7/2017"
"471",2019-06-08,"Montgomery","PA",1,2019,159,"11/7/2017"
"472",2019-06-08,"Montgomery","PA",1,2019,159,"11/7/2017"
"473",2019-06-08,"Montgomery","PA",1,2019,159,"11/7/2017"
"474",2019-06-08,"Lehigh","PA",1,2019,159,"11/7/2017"
"475",2019-06-08,"Philadelphia","PA",1,2019,159,"11/7/2017"
"476",2019-06-08,"Philadelphia","PA",1,2019,159,"11/7/2017"
"477",2019-06-08,"Philadelphia","PA",1,2019,159,"11/7/2017"
"478",2019-06-08,"Philadelphia","PA",1,2019,159,"11/7/2017"
"479",2019-06-08,"Philadelphia","PA",1,2019,159,"11/7/2017"
"480",2019-06-08,"Philadelphia","PA",1,2019,159,"11/7/2017"
"481",2019-06-09,"Montgomery","PA",1,2019,160,"11/7/2017"
"482",2019-06-06,"Hunterdon","NJ",1,2019,157,"7/18/2021"
"483",2019-06-09,"Philadelphia","PA",1,2019,160,"11/7/2017"
"484",2019-06-04,"Chester","PA",1,2019,155,"11/7/2017"
"485",2019-06-04,"Chester","PA",1,2019,155,"11/7/2017"
"486",2019-06-09,"Philadelphia","PA",1,2019,160,"11/7/2017"
"487",2019-06-11,"Philadelphia","PA",1,2019,162,"11/7/2017"
"488",2019-06-11,"Northampton","PA",1,2019,162,"11/7/2017"
"489",2019-06-11,"Montgomery","PA",1,2019,162,"11/7/2017"
"490",2019-06-10,"Hunterdon","NJ",1,2019,161,"7/18/2021"
"491",2019-06-11,"Berks","PA",1,2019,162,"11/7/2017"
"492",2019-06-11,"Philadelphia","PA",1,2019,162,"11/7/2017"
"493",2019-06-11,"Hunterdon","NJ",1,2019,162,"7/18/2021"
"494",2019-06-12,"Berks","PA",1,2019,163,"11/7/2017"
"495",2019-06-11,"Delaware","PA",1,2019,162,"11/7/2017"
"496",2019-06-12,"Berks","PA",1,2019,163,"11/7/2017"
"497",2019-06-12,"Northampton","PA",1,2019,163,"11/7/2017"
"498",2019-06-12,"Chester","PA",1,2019,163,"11/7/2017"
"499",2019-06-13,"Montgomery","PA",1,2019,164,"11/7/2017"
"500",2019-06-14,"Chester","PA",1,2019,165,"11/7/2017"
"501",2019-06-14,"Northampton","PA",1,2019,165,"11/7/2017"
"502",2019-06-14,"Northampton","PA",1,2019,165,"11/7/2017"
"503",2019-06-15,"Montgomery","PA",1,2019,166,"11/7/2017"
"504",2019-06-15,"Montgomery","PA",1,2019,166,"11/7/2017"
"505",2019-06-15,"Montgomery","PA",1,2019,166,"11/7/2017"
"506",2019-06-15,"Montgomery","PA",1,2019,166,"11/7/2017"
"507",2019-06-15,"Montgomery","PA",1,2019,166,"11/7/2017"
"508",2019-06-02,"Lehigh","PA",1,2019,153,"11/7/2017"
"509",2019-06-16,"Chester","PA",1,2019,167,"11/7/2017"
"510",2019-06-16,"Montgomery","PA",1,2019,167,"11/7/2017"
"511",2019-06-16,"Montgomery","PA",1,2019,167,"11/7/2017"
"512",2019-06-16,"Lancaster","PA",1,2019,167,"11/7/2017"
"513",2019-06-16,"Berks","PA",1,2019,167,"11/7/2017"
"514",2019-06-16,"Montgomery","PA",1,2019,167,"11/7/2017"
"515",2019-06-16,"Montgomery","PA",1,2019,167,"11/7/2017"
"516",2019-06-16,"Montgomery","PA",1,2019,167,"11/7/2017"
"517",2019-06-16,"Montgomery","PA",1,2019,167,"11/7/2017"
"518",2019-06-16,"Delaware","PA",1,2019,167,"11/7/2017"
"519",2019-06-16,"Chester","PA",1,2019,167,"11/7/2017"
"520",2019-06-17,"Chester","PA",1,2019,168,"11/7/2017"
"521",2019-06-17,"Northampton","PA",1,2019,168,"11/7/2017"
"522",2019-06-09,"Bucks","PA",1,2019,160,"11/7/2017"
"523",2019-06-09,"Philadelphia","PA",1,2019,160,"11/7/2017"
"524",2019-06-18,"Chester","PA",1,2019,169,"11/7/2017"
"525",2019-06-16,"Bucks","PA",1,2019,167,"11/7/2017"
"526",2018-08-23,"Montgomery","PA",1,2018,235,"11/7/2017"
"527",2018-07-15,"Montgomery","PA",1,2018,196,"11/7/2017"
"528",2019-06-10,"Delaware","PA",1,2019,161,"11/7/2017"
"529",2019-06-20,"Chester","PA",1,2019,171,"11/7/2017"
"530",2019-06-20,"Chester","PA",1,2019,171,"11/7/2017"
"531",2019-06-14,"Chester","PA",1,2019,165,"11/7/2017"
"532",2019-06-20,"Northampton","PA",1,2019,171,"11/7/2017"
"533",2019-06-20,"Northampton","PA",1,2019,171,"11/7/2017"
"534",2019-06-21,"Chester","PA",1,2019,172,"11/7/2017"
"535",2019-06-21,"Philadelphia","PA",1,2019,172,"11/7/2017"
"536",2019-06-22,"Lancaster","PA",1,2019,173,"11/7/2017"
"537",2019-06-22,"Chester","PA",1,2019,173,"11/7/2017"
"538",2019-06-22,"Philadelphia","PA",1,2019,173,"11/7/2017"
"539",2019-06-22,"Bucks","PA",1,2019,173,"11/7/2017"
"540",2019-06-23,"Montgomery","PA",1,2019,174,"11/7/2017"
"541",2019-06-23,"Montgomery","PA",1,2019,174,"11/7/2017"
"542",2019-06-23,"Montgomery","PA",1,2019,174,"11/7/2017"
"543",2019-06-23,"Northampton","PA",1,2019,174,"11/7/2017"
"544",2019-06-23,"Bucks","PA",1,2019,174,"11/7/2017"
"545",2019-06-23,"Lancaster","PA",1,2019,174,"11/7/2017"
"546",2019-06-23,"Montgomery","PA",1,2019,174,"11/7/2017"
"547",2019-06-23,"Montgomery","PA",1,2019,174,"11/7/2017"
"548",2019-06-24,"Chester","PA",1,2019,175,"11/7/2017"
"549",2019-06-21,"New Castle","Delaware",1,2019,172,NA
"550",2019-06-25,"Philadelphia","PA",1,2019,176,"11/7/2017"
"551",2019-06-25,"Lancaster","PA",1,2019,176,"11/7/2017"
"552",2019-06-25,"Montgomery","PA",1,2019,176,"11/7/2017"
"553",2019-06-24,"Delaware","PA",1,2019,175,"11/7/2017"
"554",2019-06-25,"Montgomery","PA",1,2019,176,"11/7/2017"
"555",2019-06-09,"Chester","PA",1,2019,160,"11/7/2017"
"556",2019-06-26,"Montgomery","PA",1,2019,177,"11/7/2017"
"557",2019-06-26,"Northampton","PA",1,2019,177,"11/7/2017"
"558",2019-06-26,"Mercer","NJ",1,2019,177,"7/18/2021"
"559",2019-06-27,"Philadelphia","PA",1,2019,178,"11/7/2017"
"560",2019-06-27,"Montgomery","PA",1,2019,178,"11/7/2017"
"561",2019-06-27,"Northampton","PA",1,2019,178,"11/7/2017"
"562",2019-06-27,"Northampton","PA",1,2019,178,"11/7/2017"
"563",2019-06-27,"Northampton","PA",1,2019,178,"11/7/2017"
"564",2019-06-27,"Northampton","PA",1,2019,178,"11/7/2017"
"565",2019-06-28,"Montgomery","PA",1,2019,179,"11/7/2017"
"566",2019-06-28,"Lancaster","PA",1,2019,179,"11/7/2017"
"567",2019-06-28,"Chester","PA",1,2019,179,"11/7/2017"
"568",2019-06-28,"Montgomery","PA",1,2019,179,"11/7/2017"
"569",2019-06-28,"Chester","PA",1,2019,179,"11/7/2017"
"570",2019-06-29,"Montgomery","PA",1,2019,180,"11/7/2017"
"571",2019-06-29,"Northampton","PA",1,2019,180,"11/7/2017"
"572",2019-06-30,"Philadelphia","PA",1,2019,181,"11/7/2017"
"573",2019-06-30,"Philadelphia","PA",1,2019,181,"11/7/2017"
"574",2019-06-30,"Philadelphia","PA",1,2019,181,"11/7/2017"
"575",2019-06-30,"Lehigh","PA",1,2019,181,"11/7/2017"
"576",2019-06-25,"Chester","PA",1,2019,176,"11/7/2017"
"577",2019-06-30,"Berks","PA",1,2019,181,"11/7/2017"
"578",2019-06-30,"Berks","PA",1,2019,181,"11/7/2017"
"579",2019-07-01,"Chester","PA",1,2019,182,"11/7/2017"
"580",2019-07-01,"Bucks","PA",1,2019,182,"11/7/2017"
"581",2019-07-02,"Montgomery","PA",1,2019,183,"11/7/2017"
"582",2019-07-02,"Montgomery","PA",1,2019,183,"11/7/2017"
"583",2019-07-02,"Berks","PA",1,2019,183,"11/7/2017"
"584",2019-07-02,"Chester","PA",1,2019,183,"11/7/2017"
"585",2019-07-02,"Warren","NJ",1,2019,183,"7/18/2021"
"586",2019-06-27,"Philadelphia","PA",1,2019,178,"11/7/2017"
"587",2019-07-03,"Philadelphia","PA",1,2019,184,"11/7/2017"
"588",2019-07-03,"Bucks","PA",1,2019,184,"11/7/2017"
"589",2019-07-03,"Berks","PA",1,2019,184,"11/7/2017"
"590",2019-07-03,"Northampton","PA",1,2019,184,"11/7/2017"
"591",2019-07-03,"Montgomery","PA",1,2019,184,"11/7/2017"
"592",2019-07-04,"Montgomery","PA",1,2019,185,"11/7/2017"
"593",2019-07-04,"Montgomery","PA",1,2019,185,"11/7/2017"
"594",2019-07-05,"Montgomery","PA",1,2019,186,"11/7/2017"
"595",2019-07-05,"Lehigh","PA",1,2019,186,"11/7/2017"
"596",2019-07-05,"Philadelphia","PA",1,2019,186,"11/7/2017"
"597",2019-07-05,"Chester","PA",1,2019,186,"11/7/2017"
"598",2019-07-05,"Chester","PA",1,2019,186,"11/7/2017"
"599",2019-07-05,"Lehigh","PA",1,2019,186,"11/7/2017"
"600",2019-06-09,"Lancaster","PA",1,2019,160,"11/7/2017"
"601",2019-07-06,"Philadelphia","PA",1,2019,187,"11/7/2017"
"602",2019-07-06,"Chester","PA",1,2019,187,"11/7/2017"
"603",2019-07-06,"Montgomery","PA",1,2019,187,"11/7/2017"
"604",2019-07-06,"Montgomery","PA",1,2019,187,"11/7/2017"
"605",2019-07-06,"Philadelphia","PA",1,2019,187,"11/7/2017"
"606",2019-07-06,"Montgomery","PA",1,2019,187,"11/7/2017"
"607",2019-07-06,"Montgomery","PA",1,2019,187,"11/7/2017"
"608",2019-07-07,"Montgomery","PA",1,2019,188,"11/7/2017"
"609",2019-07-07,"Montgomery","PA",1,2019,188,"11/7/2017"
"610",2019-07-07,"Montgomery","PA",1,2019,188,"11/7/2017"
"611",2019-07-07,"Philadelphia","PA",1,2019,188,"11/7/2017"
"612",2019-07-07,"Philadelphia","PA",1,2019,188,"11/7/2017"
"613",2019-07-07,"Montgomery","PA",1,2019,188,"11/7/2017"
"614",2019-07-07,"Philadelphia","PA",1,2019,188,"11/7/2017"
"615",2019-07-07,"Chester","PA",1,2019,188,"11/7/2017"
"616",2019-07-08,"Philadelphia","PA",1,2019,189,"11/7/2017"
"617",2019-05-22,"Bucks","PA",1,2019,142,"11/7/2017"
"618",2019-07-08,"Mercer","NJ",1,2019,189,"7/18/2021"
"619",2019-07-06,"Philadelphia","PA",1,2019,187,"11/7/2017"
"620",2019-07-08,"Chester","PA",1,2019,189,"11/7/2017"
"621",2019-06-14,"Lancaster","PA",1,2019,165,"11/7/2017"
"622",2019-07-08,"Northampton","PA",1,2019,189,"11/7/2017"
"623",2019-07-09,"Montgomery","PA",1,2019,190,"11/7/2017"
"624",2019-07-10,"Philadelphia","PA",1,2019,191,"11/7/2017"
"625",2019-07-10,"Chester","PA",1,2019,191,"11/7/2017"
"626",2019-07-10,"Northampton","PA",1,2019,191,"11/7/2017"
"627",2019-07-10,"Chester","PA",1,2019,191,"11/7/2017"
"628",2019-07-10,"Chester","PA",1,2019,191,"11/7/2017"
"629",2019-07-10,"Chester","PA",1,2019,191,"11/7/2017"
"630",2019-07-10,"Montgomery","PA",1,2019,191,"11/7/2017"
"631",2019-07-11,"Chester","PA",1,2019,192,"11/7/2017"
"632",2019-07-11,"Chester","PA",1,2019,192,"11/7/2017"
"633",2019-07-11,"Montgomery","PA",1,2019,192,"11/7/2017"
"634",2019-07-12,"Montgomery","PA",1,2019,193,"11/7/2017"
"635",2019-07-07,"Chester","PA",1,2019,188,"11/7/2017"
"636",2019-07-13,"Montgomery","PA",1,2019,194,"11/7/2017"
"637",2019-07-13,"Montgomery","PA",1,2019,194,"11/7/2017"
"638",2019-07-13,"Philadelphia","PA",1,2019,194,"11/7/2017"
"639",2019-07-13,"Philadelphia","PA",1,2019,194,"11/7/2017"
"640",2019-07-13,"Berks","PA",1,2019,194,"11/7/2017"
"641",2019-07-13,"Northampton","PA",1,2019,194,"11/7/2017"
"642",2019-07-13,"Philadelphia","PA",1,2019,194,"11/7/2017"
"643",2019-07-11,"Philadelphia","PA",1,2019,192,"11/7/2017"
"644",2019-07-13,"Northampton","PA",1,2019,194,"11/7/2017"
"645",2019-07-13,"Bucks","PA",1,2019,194,"11/7/2017"
"646",2019-07-13,"Montgomery","PA",1,2019,194,"11/7/2017"
"647",2019-07-13,"Montgomery","PA",1,2019,194,"11/7/2017"
"648",2019-07-13,"Northampton","PA",1,2019,194,"11/7/2017"
"649",2019-07-14,"Bucks","PA",1,2019,195,"11/7/2017"
"650",2019-07-14,"Montgomery","PA",1,2019,195,"11/7/2017"
"651",2019-07-14,"Chester","PA",1,2019,195,"11/7/2017"
"652",2019-07-13,"Lancaster","PA",1,2019,194,"11/7/2017"
"653",2019-07-14,"Montgomery","PA",1,2019,195,"11/7/2017"
"654",2019-07-14,"Montgomery","PA",1,2019,195,"11/7/2017"
"655",2019-07-14,"Lancaster","PA",1,2019,195,"11/7/2017"
"656",2019-07-14,"Northampton","PA",1,2019,195,"11/7/2017"
"657",2019-07-14,"Montgomery","PA",1,2019,195,"11/7/2017"
"658",2019-07-14,"Chester","PA",1,2019,195,"11/7/2017"
"659",2019-07-14,"Chester","PA",1,2019,195,"11/7/2017"
"660",2019-07-14,"Chester","PA",1,2019,195,"11/7/2017"
"661",2019-07-15,"Philadelphia","PA",1,2019,196,"11/7/2017"
"662",2019-07-15,"Philadelphia","PA",1,2019,196,"11/7/2017"
"663",2019-07-15,"Mercer","NJ",1,2019,196,"7/18/2021"
"664",2019-07-15,"New Castle","Delaware",1,2019,196,NA
"665",2019-07-14,"Montgomery","PA",1,2019,195,"11/7/2017"
"666",2019-07-12,"Montgomery","PA",1,2019,193,"11/7/2017"
"667",2019-07-16,"Chester","PA",1,2019,197,"11/7/2017"
"668",2019-07-17,"Mercer","NJ",1,2019,198,"7/18/2021"
"669",2019-07-16,"Philadelphia","PA",1,2019,197,"11/7/2017"
"670",2019-07-17,"Berks","PA",1,2019,198,"11/7/2017"
"671",2019-07-18,"Chester","PA",1,2019,199,"11/7/2017"
"672",2019-07-19,"Mercer","NJ",1,2019,200,"7/18/2021"
"673",2019-07-19,"Chester","PA",1,2019,200,"11/7/2017"
"674",2019-07-19,"Chester","PA",1,2019,200,"11/7/2017"
"675",2019-07-18,"Chester","PA",1,2019,199,"11/7/2017"
"676",2019-07-20,"Bucks","PA",1,2019,201,"11/7/2017"
"677",2019-07-20,"Chester","PA",1,2019,201,"11/7/2017"
"678",2019-07-20,"Montgomery","PA",1,2019,201,"11/7/2017"
"679",2019-07-20,"Philadelphia","PA",1,2019,201,"11/7/2017"
"680",2019-07-20,"Berks","PA",1,2019,201,"11/7/2017"
"681",2019-07-21,"Montgomery","PA",1,2019,202,"11/7/2017"
"682",2019-07-21,"Lehigh","PA",1,2019,202,"11/7/2017"
"683",2019-07-21,"Montgomery","PA",1,2019,202,"11/7/2017"
"684",2019-07-21,"Bucks","PA",1,2019,202,"11/7/2017"
"685",2019-07-21,"Montgomery","PA",1,2019,202,"11/7/2017"
"686",2019-07-22,"Northampton","PA",1,2019,203,"11/7/2017"
"687",2019-07-22,"Chester","PA",1,2019,203,"11/7/2017"
"688",2019-07-22,"Chester","PA",1,2019,203,"11/7/2017"
"689",2019-07-22,"Chester","PA",1,2019,203,"11/7/2017"
"690",2019-07-23,"Lancaster","PA",1,2019,204,"11/7/2017"
"691",2019-07-23,"Lehigh","PA",1,2019,204,"11/7/2017"
"692",2019-07-23,"Northampton","PA",1,2019,204,"11/7/2017"
"693",2019-07-23,"Northampton","PA",1,2019,204,"11/7/2017"
"694",2019-07-23,"Chester","PA",1,2019,204,"11/7/2017"
"695",2019-07-23,"Northampton","PA",1,2019,204,"11/7/2017"
"696",2019-07-23,"Philadelphia","PA",1,2019,204,"11/7/2017"
"697",2019-07-24,"Philadelphia","PA",1,2019,205,"11/7/2017"
"698",2019-07-24,"Berks","PA",1,2019,205,"11/7/2017"
"699",2019-07-24,"Montgomery","PA",1,2019,205,"11/7/2017"
"700",2019-07-24,"Philadelphia","PA",1,2019,205,"11/7/2017"
"701",2019-07-24,"Delaware","PA",1,2019,205,"11/7/2017"
"702",2019-07-24,"Bucks","PA",1,2019,205,"11/7/2017"
"703",2019-07-20,"Northampton","PA",1,2019,201,"11/7/2017"
"704",2019-07-24,"Chester","PA",1,2019,205,"11/7/2017"
"705",2019-07-25,"Philadelphia","PA",1,2019,206,"11/7/2017"
"706",2019-07-24,"Hunterdon","NJ",1,2019,205,"7/18/2021"
"707",2019-07-24,"Hunterdon","NJ",1,2019,205,"7/18/2021"
"708",2019-07-25,"Bucks","PA",1,2019,206,"11/7/2017"
"709",2019-07-25,"Northampton","PA",1,2019,206,"11/7/2017"
"710",2019-07-25,"Northampton","PA",1,2019,206,"11/7/2017"
"711",2019-07-25,"Northampton","PA",1,2019,206,"11/7/2017"
"712",2019-07-25,"Northampton","PA",1,2019,206,"11/7/2017"
"713",2019-07-25,"Northampton","PA",1,2019,206,"11/7/2017"
"714",2019-07-25,"Montgomery","PA",1,2019,206,"11/7/2017"
"715",2019-07-26,"Hunterdon","NJ",1,2019,207,"7/18/2021"
"716",2019-07-18,"Montgomery","PA",1,2019,199,"11/7/2017"
"717",2018-08-03,"Chester","PA",1,2018,215,"11/7/2017"
"718",2019-07-26,"Lancaster","PA",1,2019,207,"11/7/2017"
"719",2019-07-24,"Somerset","NJ",1,2019,205,"7/18/2021"
"720",2019-07-27,"Chester","PA",1,2019,208,"11/7/2017"
"721",2019-07-27,"Montgomery","PA",1,2019,208,"11/7/2017"
"722",2019-07-27,"Montgomery","PA",1,2019,208,"11/7/2017"
"723",2019-07-22,"New Castle","Delaware",1,2019,203,NA
"724",2019-07-27,"Chester","PA",1,2019,208,"11/7/2017"
"725",2019-07-27,"Montgomery","PA",1,2019,208,"11/7/2017"
"726",2018-10-30,"Montgomery","PA",1,2018,303,"11/7/2017"
"727",2019-07-28,"Montgomery","PA",1,2019,209,"11/7/2017"
"728",2019-07-28,"Mercer","NJ",1,2019,209,"7/18/2021"
"729",2019-07-28,"Chester","PA",1,2019,209,"11/7/2017"
"730",2019-07-28,"Montgomery","PA",1,2019,209,"11/7/2017"
"731",2019-07-28,"Chester","PA",1,2019,209,"11/7/2017"
"732",2019-07-27,"Chester","PA",1,2019,208,"11/7/2017"
"733",2019-07-29,"Chester","PA",1,2019,210,"11/7/2017"
"734",2019-07-29,"Frederick","Virginia",1,2019,210,NA
"735",2019-07-26,"Berks","PA",1,2019,207,"11/7/2017"
"736",2019-07-29,"Chester","PA",1,2019,210,"11/7/2017"
"737",2019-07-29,"Philadelphia","PA",1,2019,210,"11/7/2017"
"738",2019-07-29,"Lancaster","PA",1,2019,210,"11/7/2017"
"739",2019-07-29,"Northampton","PA",1,2019,210,"11/7/2017"
"740",2019-07-29,"Lancaster","PA",1,2019,210,"11/7/2017"
"741",2019-07-29,"Northampton","PA",1,2019,210,"11/7/2017"
"742",2019-07-29,"Philadelphia","PA",1,2019,210,"11/7/2017"
"743",2019-07-29,"Northampton","PA",1,2019,210,"11/7/2017"
"744",2019-07-30,"Montgomery","PA",1,2019,211,"11/7/2017"
"745",2019-07-30,"Chester","PA",1,2019,211,"11/7/2017"
"746",2019-07-30,"Berks","PA",1,2019,211,"11/7/2017"
"747",2019-07-30,"Delaware","PA",1,2019,211,"11/7/2017"
"748",2019-07-30,"Northampton","PA",1,2019,211,"11/7/2017"
"749",2019-07-30,"Delaware","PA",1,2019,211,"11/7/2017"
"750",2019-07-31,"Philadelphia","PA",1,2019,212,"11/7/2017"
"751",2019-07-31,"Montgomery","PA",1,2019,212,"11/7/2017"
"752",2019-07-31,"Montgomery","PA",1,2019,212,"11/7/2017"
"753",2019-07-31,"Chester","PA",1,2019,212,"11/7/2017"
"754",2019-07-28,"Lehigh","PA",1,2019,209,"11/7/2017"
"755",2019-07-31,"Chester","PA",1,2019,212,"11/7/2017"
"756",2019-08-01,"Chester","PA",1,2019,213,"11/7/2017"
"757",2019-08-01,"Chester","PA",1,2019,213,"11/7/2017"
"758",2019-08-01,"Philadelphia","PA",1,2019,213,"11/7/2017"
"759",2019-08-01,"Chester","PA",1,2019,213,"11/7/2017"
"760",2019-08-01,"Bucks","PA",1,2019,213,"11/7/2017"
"761",2019-07-31,"Hudson","NJ",1,2019,212,"7/18/2021"
"762",2019-08-02,"Bucks","PA",1,2019,214,"11/7/2017"
"763",2019-08-02,"Northampton","PA",1,2019,214,"11/7/2017"
"764",2019-08-02,"Chester","PA",1,2019,214,"11/7/2017"
"765",2019-08-02,"Montgomery","PA",1,2019,214,"11/7/2017"
"766",2019-07-29,"Montgomery","PA",1,2019,210,"11/7/2017"
"767",2019-08-02,"Chester","PA",1,2019,214,"11/7/2017"
"768",2019-08-01,"Chester","PA",1,2019,213,"11/7/2017"
"769",2019-08-02,"Lehigh","PA",1,2019,214,"11/7/2017"
"770",2019-08-02,"Chester","PA",1,2019,214,"11/7/2017"
"771",2019-08-03,"Delaware","PA",1,2019,215,"11/7/2017"
"772",2019-08-03,"Chester","PA",1,2019,215,"11/7/2017"
"773",2019-08-03,"Chester","PA",1,2019,215,"11/7/2017"
"774",2019-08-03,"Chester","PA",1,2019,215,"11/7/2017"
"775",2019-08-03,"Montgomery","PA",1,2019,215,"11/7/2017"
"776",2019-08-03,"Northampton","PA",1,2019,215,"11/7/2017"
"777",2019-08-03,"Montgomery","PA",1,2019,215,"11/7/2017"
"778",2019-08-03,"Lehigh","PA",1,2019,215,"11/7/2017"
"779",2019-08-03,"Northampton","PA",1,2019,215,"11/7/2017"
"780",2019-08-03,"Philadelphia","PA",1,2019,215,"11/7/2017"
"781",2019-08-03,"Chester","PA",1,2019,215,"11/7/2017"
"782",2019-08-04,"Northampton","PA",1,2019,216,"11/7/2017"
"783",2019-08-04,"Mercer","NJ",1,2019,216,"7/18/2021"
"784",2019-08-04,"Philadelphia","PA",1,2019,216,"11/7/2017"
"785",2019-08-05,"Chester","PA",1,2019,217,"11/7/2017"
"786",2019-08-05,"Hudson","NJ",1,2019,217,"7/18/2021"
