ObservedDate,County,State,Count,Year,DOY
6/28/2022,Mercer,NJ,1,2022,179
6/28/2022,Cumberland,PA,1,2022,179
6/28/2022,Richmond,NY,1,2022,179
6/27/2022,Camden,NJ,1,2022,178
6/28/2022,Harford,Maryland,1,2022,179
6/28/2022,Kings,NY,1,2022,179
6/27/2022,Essex,NJ,1,2022,178
6/28/2022,Somerset,NJ,1,2022,179
6/12/2022,Allegheny,PA,1,2022,163
6/28/2022,Kings,NY,1,2022,179
6/28/2022,Philadelphia,PA,1,2022,179
6/28/2022,Philadelphia,PA,1,2022,179
6/28/2022,New Castle,Delaware,1,2022,179
6/27/2022,Passaic,NJ,1,2022,178
6/27/2022,Passaic,NJ,1,2022,178
6/28/2022,Dauphin,PA,1,2022,179
6/28/2022,Bergen,NJ,1,2022,179
6/28/2022,Huntingdon,PA,1,2022,179
6/28/2022,Dauphin,PA,1,2022,179
6/28/2022,Hudson,NJ,1,2022,179
6/28/2022,Ocean,NJ,1,2022,179
6/28/2022,Berks,PA,1,2022,179
6/28/2022,Cecil,Maryland,1,2022,179
6/28/2022,Philadelphia,PA,1,2022,179
6/28/2022,Bergen,NJ,1,2022,179
6/28/2022,Kings,NY,1,2022,179
6/28/2022,Hunterdon,NJ,1,2022,179
6/28/2022,Essex,NJ,1,2022,179
6/28/2022,Monmouth,NJ,1,2022,179
6/28/2022,Harford,Maryland,1,2022,179
6/28/2022,Nassau,NY,1,2022,179
6/28/2022,Prince William,Virginia,1,2022,179
6/28/2022,New Castle,Delaware,1,2022,179
6/24/2022,Burlington,NJ,1,2022,175
6/24/2022,Philadelphia,PA,1,2022,175
6/28/2022,Philadelphia,PA,1,2022,179
6/29/2022,Richmond,NY,1,2022,180
6/29/2022,Middlesex,NJ,1,2022,180
6/29/2022,Bronx,NY,1,2022,180
6/29/2022,Middlesex,NJ,1,2022,180
6/29/2022,Cumberland,PA,1,2022,180
6/29/2022,Cumberland,PA,1,2022,180
6/29/2022,Cumberland,PA,1,2022,180
6/29/2022,Lackawanna,PA,1,2022,180
6/29/2022,Frederick,Virginia,1,2022,180
6/29/2022,Monmouth,NJ,1,2022,180
6/29/2022,Gloucester,NJ,1,2022,180
6/29/2022,Passaic,NJ,1,2022,180
6/29/2022,Middlesex,NJ,1,2022,180
6/29/2022,Chester,PA,1,2022,180
6/28/2022,Philadelphia,PA,1,2022,179
6/28/2022,Philadelphia,PA,1,2022,179
6/28/2022,Philadelphia,PA,1,2022,179
6/28/2022,Philadelphia,PA,1,2022,179
6/28/2022,Philadelphia,PA,1,2022,179
6/21/2022,Somerset,NJ,1,2022,172
6/29/2022,Washington,Maryland,1,2022,180
6/29/2022,Luzerne,PA,1,2022,180
6/29/2022,Burlington,NJ,1,2022,180
6/29/2022,Harford,Maryland,1,2022,180
6/29/2022,Kings,NY,1,2022,180
6/29/2022,Union,NJ,1,2022,180
6/29/2022,Dauphin,PA,1,2022,180
6/29/2022,Washington,Maryland,1,2022,180
6/29/2022,Berks,PA,1,2022,180
6/22/2022,Essex,NJ,1,2022,173
6/17/2022,Hudson,NJ,1,2022,168
6/29/2022,Monmouth,NJ,1,2022,180
6/29/2022,Philadelphia,PA,1,2022,180
6/29/2022,NY,NY,1,2022,180
6/29/2022,NY,NY,1,2022,180
6/29/2022,York,PA,1,2022,180
6/29/2022,Union,NJ,1,2022,180
6/28/2022,Gloucester,NJ,1,2022,179
6/29/2022,Northampton,PA,1,2022,180
6/29/2022,Sussex,NJ,1,2022,180
6/29/2022,NY,NY,1,2022,180
6/29/2022,Allegheny,PA,1,2022,180
6/29/2022,Allegheny,PA,1,2022,180
6/29/2022,Richmond,NY,1,2022,180
6/29/2022,Hudson,NJ,1,2022,180
6/29/2022,NY,NY,1,2022,180
6/16/2022,Chester,PA,1,2022,167
6/30/2022,NY,NY,1,2022,181
6/30/2022,NY,NY,1,2022,181
6/30/2022,York,PA,1,2022,181
6/30/2022,Morris,NJ,1,2022,181
6/30/2022,Bucks,PA,1,2022,181
6/30/2022,Queens,NY,1,2022,181
6/30/2022,Middlesex,NJ,1,2022,181
6/30/2022,Chester,PA,1,2022,181
6/30/2022,Frederick,Virginia,1,2022,181
6/30/2022,Kings,NY,1,2022,181
6/30/2022,NY,NY,1,2022,181
6/30/2022,Middlesex,NJ,1,2022,181
6/30/2022,Middlesex,NJ,1,2022,181
6/30/2022,Kings,NY,1,2022,181
6/30/2022,Essex,NJ,1,2022,181
6/30/2022,Essex,NJ,1,2022,181
6/30/2022,Philadelphia,PA,1,2022,181
6/30/2022,Burlington,NJ,1,2022,181
6/30/2022,Chester,PA,1,2022,181
6/30/2022,Lehigh,PA,1,2022,181
6/26/2022,Kings,NY,1,2022,177
6/20/2022,Philadelphia,PA,1,2022,171
6/29/2022,Harford,Maryland,1,2022,180
7/1/2022,Kings,NY,1,2022,182
7/1/2022,Allegheny,PA,1,2022,182
7/1/2022,Luzerne,PA,1,2022,182
7/1/2022,Middlesex,NJ,1,2022,182
7/1/2022,Bronx,NY,1,2022,182
7/1/2022,Ocean,NJ,1,2022,182
6/29/2022,Allegheny,PA,1,2022,180
7/1/2022,Dauphin,PA,1,2022,182
7/1/2022,Camden,NJ,1,2022,182
7/1/2022,Philadelphia,PA,1,2022,182
7/1/2022,Blair,PA,1,2022,182
7/1/2022,Cumberland,PA,1,2022,182
7/1/2022,Kings,NY,1,2022,182
7/1/2022,NY,NY,1,2022,182
7/1/2022,Ocean,NJ,1,2022,182
7/1/2022,Kings,NY,1,2022,182
7/1/2022,Kings,NY,1,2022,182
6/30/2022,Clarke,Virginia,1,2022,181
7/1/2022,Burlington,NJ,1,2022,182
6/13/2022,Ocean,NJ,1,2022,164
7/1/2022,Lancaster,PA,1,2022,182
7/1/2022,Kings,NY,1,2022,182
7/1/2022,Sussex,NJ,1,2022,182
7/1/2022,Monmouth,NJ,1,2022,182
6/14/2022,Burlington,NJ,1,2022,165
7/1/2022,Bronx,NY,1,2022,182
7/1/2022,Hudson,NJ,1,2022,182
7/1/2022,Philadelphia,PA,1,2022,182
6/25/2022,Somerset,NJ,1,2022,176
7/1/2022,Sussex,NJ,1,2022,182
7/1/2022,Essex,NJ,1,2022,182
7/2/2022,Passaic,NJ,1,2022,183
7/2/2022,Somerset,NJ,1,2022,183
7/2/2022,Cumberland,PA,1,2022,183
7/2/2022,Somerset,NJ,1,2022,183
7/2/2022,Middlesex,NJ,1,2022,183
6/26/2022,Somerset,NJ,1,2022,177
7/2/2022,Allegheny,PA,1,2022,183
7/2/2022,Mercer,NJ,1,2022,183
7/2/2022,Atlantic,NJ,1,2022,183
7/2/2022,Kings,NY,1,2022,183
7/2/2022,Essex,NJ,1,2022,183
7/1/2022,Monmouth,NJ,1,2022,182
6/27/2022,Somerset,NJ,1,2022,178
6/27/2022,Somerset,NJ,1,2022,178
7/2/2022,Union,NJ,1,2022,183
7/2/2022,Montgomery,PA,1,2022,183
7/2/2022,Morris,NJ,1,2022,183
7/2/2022,Essex,NJ,1,2022,183
7/2/2022,Allegheny,PA,1,2022,183
7/2/2022,Harford,Maryland,1,2022,183
7/2/2022,Kings,NY,1,2022,183
7/2/2022,New Castle,Delaware,1,2022,183
7/2/2022,Middlesex,NJ,1,2022,183
7/2/2022,Harford,Maryland,1,2022,183
7/2/2022,Philadelphia,PA,1,2022,183
7/2/2022,Allegheny,PA,1,2022,183
7/2/2022,Burlington,NJ,1,2022,183
7/2/2022,Winchester,Virginia,1,2022,183
7/2/2022,Richmond,NY,1,2022,183
7/2/2022,Kings,NY,1,2022,183
7/2/2022,Richmond,NY,1,2022,183
7/2/2022,Essex,NJ,1,2022,183
7/2/2022,Allegheny,PA,1,2022,183
6/29/2022,Somerset,NJ,1,2022,180
7/2/2022,Kings,NY,1,2022,183
7/2/2022,Richmond,NY,1,2022,183
7/2/2022,Queens,NY,1,2022,183
7/2/2022,Middlesex,NJ,1,2022,183
7/2/2022,Chester,PA,1,2022,183
7/2/2022,Essex,NJ,1,2022,183
7/2/2022,Morris,NJ,1,2022,183
7/2/2022,Frederick,Virginia,1,2022,183
6/29/2022,Middlesex,NJ,1,2022,180
6/29/2022,Middlesex,NJ,1,2022,180
7/2/2022,Lancaster,PA,1,2022,183
7/2/2022,NY,NY,1,2022,183
7/2/2022,Essex,NJ,1,2022,183
7/2/2022,Mercer,NJ,1,2022,183
6/30/2022,Adams,PA,1,2022,181
7/3/2022,Philadelphia,PA,1,2022,184
7/3/2022,Richmond,NY,1,2022,184
7/3/2022,Juniata,PA,1,2022,184
7/3/2022,Mercer,NJ,1,2022,184
7/3/2022,Allegheny,PA,1,2022,184
7/3/2022,Gloucester,NJ,1,2022,184
7/3/2022,Gloucester,NJ,1,2022,184
7/3/2022,Philadelphia,PA,1,2022,184
6/17/2022,Mercer,NJ,1,2022,168
7/3/2022,Morris,NJ,1,2022,184
7/3/2022,Kings,NY,1,2022,184
7/3/2022,Luzerne,PA,1,2022,184
7/3/2022,Harford,Maryland,1,2022,184
7/3/2022,Kings,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,Queens,NY,1,2022,184
7/3/2022,Allegheny,PA,1,2022,184
7/2/2022,Washington,Maryland,1,2022,183
7/2/2022,Dauphin,PA,1,2022,183
7/3/2022,NY,NY,1,2022,184
7/3/2022,Mercer,NJ,1,2022,184
6/25/2022,NY,NY,1,2022,176
7/3/2022,Northampton,PA,1,2022,184
7/3/2022,Monmouth,NJ,1,2022,184
7/3/2022,Bronx,NY,1,2022,184
7/3/2022,Hunterdon,NJ,1,2022,184
7/3/2022,Sussex,NJ,1,2022,184
7/3/2022,Kings,NY,1,2022,184
7/3/2022,Sussex,NJ,1,2022,184
7/2/2022,Middlesex,NJ,1,2022,183
7/2/2022,Middlesex,NJ,1,2022,183
7/3/2022,Richmond,NY,1,2022,184
7/2/2022,NY,NY,1,2022,183
7/3/2022,Richmond,NY,1,2022,184
7/1/2022,Philadelphia,PA,1,2022,182
7/3/2022,Somerset,NJ,1,2022,184
7/3/2022,Middlesex,NJ,1,2022,184
7/3/2022,Union,NJ,1,2022,184
7/3/2022,Mercer,NJ,1,2022,184
7/3/2022,Northumberland,PA,1,2022,184
6/29/2022,Ocean,NJ,1,2022,180
7/3/2022,New Castle,Delaware,1,2022,184
7/3/2022,Middlesex,NJ,1,2022,184
7/3/2022,Monmouth,NJ,1,2022,184
7/3/2022,Middlesex,NJ,1,2022,184
7/3/2022,Dauphin,PA,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,Essex,NJ,1,2022,184
7/3/2022,Morris,NJ,1,2022,184
7/3/2022,Bucks,PA,1,2022,184
7/3/2022,Northampton,PA,1,2022,184
7/3/2022,Kings,NY,1,2022,184
7/3/2022,New Castle,Delaware,1,2022,184
7/2/2022,Allegany,Maryland,1,2022,183
6/16/2022,Philadelphia,PA,1,2022,167
7/3/2022,Allegheny,PA,1,2022,184
7/3/2022,Cumberland,PA,1,2022,184
7/3/2022,York,PA,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
6/29/2022,Somerset,NJ,1,2022,180
7/4/2022,Delaware,PA,1,2022,185
7/4/2022,Philadelphia,PA,1,2022,185
7/4/2022,Morris,NJ,1,2022,185
7/4/2022,Cumberland,PA,1,2022,185
7/3/2022,NY,NY,1,2022,184
7/4/2022,Morris,NJ,1,2022,185
7/4/2022,Allegheny,PA,1,2022,185
6/20/2022,Dauphin,PA,1,2022,171
7/4/2022,Harford,Maryland,1,2022,185
7/4/2022,Middlesex,NJ,1,2022,185
7/3/2022,Harford,Maryland,1,2022,184
7/4/2022,Luzerne,PA,1,2022,185
7/4/2022,York,PA,1,2022,185
7/4/2022,Allegheny,PA,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,Essex,NJ,1,2022,185
7/4/2022,Bronx,NY,1,2022,185
7/4/2022,Ocean,NJ,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,Hudson,NJ,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,Kings,NY,1,2022,185
7/4/2022,Allegheny,PA,1,2022,185
6/8/2022,Philadelphia,PA,1,2022,159
7/4/2022,Camden,NJ,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,Kings,NY,1,2022,185
7/4/2022,Kings,NY,1,2022,185
7/4/2022,Morris,NJ,1,2022,185
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/3/2022,NY,NY,1,2022,184
7/4/2022,Lancaster,PA,1,2022,185
7/4/2022,Middlesex,NJ,1,2022,185
7/4/2022,Mercer,NJ,1,2022,185
7/4/2022,Cumberland,NJ,1,2022,185
7/4/2022,Dauphin,PA,1,2022,185
7/4/2022,Union,NJ,1,2022,185
7/3/2022,Washington,Maryland,1,2022,184
7/4/2022,Richmond,NY,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,Bergen,NJ,1,2022,185
7/4/2022,Bergen,NJ,1,2022,185
7/4/2022,Somerset,NJ,1,2022,185
7/4/2022,Essex,NJ,1,2022,185
7/2/2022,Lancaster,PA,1,2022,183
7/2/2022,Lancaster,PA,1,2022,183
7/3/2022,Harford,Maryland,1,2022,184
7/4/2022,Harford,Maryland,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,Richmond,NY,1,2022,185
7/4/2022,Clarke,Virginia,1,2022,185
7/4/2022,Allegheny,PA,1,2022,185
7/4/2022,Bronx,NY,1,2022,185
7/5/2022,Allegheny,PA,1,2022,186
7/5/2022,Kings,NY,1,2022,186
7/5/2022,Baltimore,Maryland,1,2022,186
7/5/2022,Clarke,Virginia,1,2022,186
7/5/2022,York,PA,1,2022,186
7/5/2022,York,PA,1,2022,186
7/5/2022,Kings,NY,1,2022,186
7/5/2022,Richmond,NY,1,2022,186
7/5/2022,NY,NY,1,2022,186
7/5/2022,Hudson,NJ,1,2022,186
7/3/2022,Richmond,NY,1,2022,184
7/5/2022,Baltimore,Maryland,1,2022,186
7/5/2022,Dauphin,PA,1,2022,186
7/5/2022,Mercer,NJ,1,2022,186
7/5/2022,Bronx,NY,1,2022,186
7/5/2022,Delaware,PA,1,2022,186
6/26/2022,Camden,NJ,1,2022,177
7/5/2022,Kings,NY,1,2022,186
7/5/2022,New Castle,Delaware,1,2022,186
6/23/2022,Union,NJ,1,2022,174
7/5/2022,Harford,Maryland,1,2022,186
7/5/2022,Kings,NY,1,2022,186
7/5/2022,Somerset,NJ,1,2022,186
7/5/2022,Chester,PA,1,2022,186
7/5/2022,York,PA,1,2022,186
7/5/2022,Ocean,NJ,1,2022,186
7/5/2022,New Castle,Delaware,1,2022,186
7/5/2022,Harford,Maryland,1,2022,186
7/5/2022,Atlantic,NJ,1,2022,186
7/5/2022,Clarke,Virginia,1,2022,186
7/5/2022,Allegheny,PA,1,2022,186
7/5/2022,Ocean,NJ,1,2022,186
7/5/2022,Ocean,NJ,1,2022,186
7/5/2022,Kings,NY,1,2022,186
7/4/2022,Allegheny,PA,1,2022,185
7/4/2022,Hudson,NJ,1,2022,185
6/30/2022,Philadelphia,PA,1,2022,181
6/30/2022,Philadelphia,PA,1,2022,181
7/5/2022,Kings,NY,1,2022,186
7/5/2022,Morris,NJ,1,2022,186
7/5/2022,Hudson,NJ,1,2022,186
7/5/2022,Mercer,NJ,1,2022,186
7/5/2022,NY,NY,1,2022,186
7/5/2022,Hunterdon,NJ,1,2022,186
7/4/2022,New Castle,Delaware,1,2022,185
7/6/2022,Union,NJ,1,2022,187
7/6/2022,York,PA,1,2022,187
7/6/2022,Kings,NY,1,2022,187
7/6/2022,Delaware,PA,1,2022,187
7/5/2022,Morris,NJ,1,2022,186
7/6/2022,Kings,NY,1,2022,187
6/30/2022,Philadelphia,PA,1,2022,181
7/6/2022,NY,NY,1,2022,187
7/5/2022,Morris,NJ,1,2022,186
7/6/2022,Westmoreland,PA,1,2022,187
6/18/2022,Harford,Maryland,1,2022,169
7/6/2022,Carroll,Maryland,1,2022,187
7/6/2022,Carroll,Maryland,1,2022,187
7/6/2022,Bronx,NY,1,2022,187
7/6/2022,Mercer,NJ,1,2022,187
7/6/2022,Middlesex,NJ,1,2022,187
6/29/2022,Forsyth,North Carolina,1,2022,180
7/6/2022,Harford,Maryland,1,2022,187
7/6/2022,Kings,NY,1,2022,187
7/6/2022,Allegheny,PA,1,2022,187
7/6/2022,Blair,PA,1,2022,187
7/6/2022,NY,NY,1,2022,187
7/6/2022,Hudson,NJ,1,2022,187
7/6/2022,Richmond,NY,1,2022,187
7/3/2022,Cumberland,PA,1,2022,184
7/6/2022,York,PA,1,2022,187
7/6/2022,Monmouth,NJ,1,2022,187
7/6/2022,Harford,Maryland,1,2022,187
7/6/2022,Berks,PA,1,2022,187
7/6/2022,Allegheny,PA,1,2022,187
7/6/2022,Kings,NY,1,2022,187
7/2/2022,Allegany,Maryland,1,2022,183
7/4/2022,Bergen,NJ,1,2022,185
7/2/2022,Cecil,Maryland,1,2022,183
7/2/2022,Cecil,Maryland,1,2022,183
7/2/2022,Cecil,Maryland,1,2022,183
7/2/2022,Cecil,Maryland,1,2022,183
7/2/2022,Cecil,Maryland,1,2022,183
7/6/2022,Cumberland,PA,1,2022,187
7/6/2022,Union,NJ,1,2022,187
7/6/2022,Essex,NJ,1,2022,187
7/6/2022,Monmouth,NJ,1,2022,187
7/5/2022,Cumberland,NJ,1,2022,186
7/6/2022,Monmouth,NJ,1,2022,187
7/6/2022,NY,NY,1,2022,187
6/18/2022,Camden,NJ,1,2022,169
6/18/2022,Camden,NJ,1,2022,169
6/18/2022,Camden,NJ,1,2022,169
7/6/2022,Montgomery,PA,1,2022,187
7/6/2022,Ocean,NJ,1,2022,187
7/5/2022,Morris,NJ,1,2022,186
7/6/2022,Burlington,NJ,1,2022,187
7/6/2022,Clarke,Virginia,1,2022,187
7/6/2022,NY,NY,1,2022,187
7/6/2022,Philadelphia,PA,1,2022,187
7/6/2022,Allegheny,PA,1,2022,187
7/6/2022,Queens,NY,1,2022,187
7/6/2022,York,PA,1,2022,187
7/6/2022,Harford,Maryland,1,2022,187
7/6/2022,New Castle,Delaware,1,2022,187
7/6/2022,Union,NJ,1,2022,187
7/6/2022,Union,NJ,1,2022,187
7/6/2022,Hudson,NJ,1,2022,187
7/6/2022,Hunterdon,NJ,1,2022,187
7/6/2022,Hunterdon,NJ,1,2022,187
7/6/2022,Ocean,NJ,1,2022,187
7/6/2022,Schuylkill,PA,1,2022,187
7/6/2022,Schuylkill,PA,1,2022,187
7/6/2022,Schuylkill,PA,1,2022,187
7/6/2022,Schuylkill,PA,1,2022,187
7/6/2022,Bergen,NJ,1,2022,187
7/6/2022,Hunterdon,NJ,1,2022,187
7/6/2022,Monmouth,NJ,1,2022,187
7/6/2022,Monmouth,NJ,1,2022,187
5/27/2021,Cecil,Maryland,1,2021,147
7/6/2022,Bergen,NJ,1,2022,187
7/5/2022,Morris,NJ,1,2022,186
7/6/2022,Cecil,Maryland,1,2022,187
7/5/2022,Morris,NJ,1,2022,186
7/5/2022,Morris,NJ,1,2022,186
7/5/2022,Morris,NJ,1,2022,186
7/6/2022,Kings,NY,1,2022,187
7/7/2022,Essex,NJ,1,2022,188
7/6/2022,Frederick,Virginia,1,2022,187
7/6/2022,Frederick,Virginia,1,2022,187
7/6/2022,York,PA,1,2022,187
7/7/2022,Cumberland,PA,1,2022,188
7/7/2022,Bergen,NJ,1,2022,188
7/7/2022,Dauphin,PA,1,2022,188
7/7/2022,Dauphin,PA,1,2022,188
7/6/2022,Bergen,NJ,1,2022,187
7/7/2022,Kings,NY,1,2022,188
7/7/2022,Kings,NY,1,2022,188
7/7/2022,Allegheny,PA,1,2022,188
7/7/2022,New Castle,Delaware,1,2022,188
7/7/2022,Kings,NY,1,2022,188
7/7/2022,New Castle,Delaware,1,2022,188
7/7/2022,Beaver,PA,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,Middlesex,NJ,1,2022,188
7/6/2022,Allegheny,PA,1,2022,187
7/7/2022,Essex,NJ,1,2022,188
7/7/2022,Mercer,NJ,1,2022,188
7/5/2022,Dauphin,PA,1,2022,186
7/7/2022,New Castle,Delaware,1,2022,188
7/7/2022,Essex,NJ,1,2022,188
7/7/2022,Ocean,NJ,1,2022,188
7/5/2022,Dauphin,PA,1,2022,186
7/7/2022,Dauphin,PA,1,2022,188
7/7/2022,Passaic,NJ,1,2022,188
7/7/2022,Allegheny,PA,1,2022,188
7/7/2022,Kings,NY,1,2022,188
7/7/2022,Bergen,NJ,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,Northampton,PA,1,2022,188
7/7/2022,Essex,NJ,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,Allegheny,PA,1,2022,188
7/7/2022,Delaware,PA,1,2022,188
7/4/2022,NY,NY,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/4/2022,NY,NY,1,2022,185
7/7/2022,Gloucester,NJ,1,2022,188
7/7/2022,Montgomery,PA,1,2022,188
7/7/2022,Richmond,NY,1,2022,188
7/7/2022,Richmond,NY,1,2022,188
7/7/2022,New Castle,Delaware,1,2022,188
7/7/2022,Union,NJ,1,2022,188
7/7/2022,Harford,Maryland,1,2022,188
7/7/2022,Allegheny,PA,1,2022,188
7/7/2022,Juniata,PA,1,2022,188
7/7/2022,Montgomery,PA,1,2022,188
7/7/2022,Warren,NJ,1,2022,188
7/3/2022,Somerset,NJ,1,2022,184
7/7/2022,Morris,NJ,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/6/2022,Dauphin,PA,1,2022,187
6/19/2022,York,PA,1,2022,170
7/7/2022,Queens,NY,1,2022,188
7/7/2022,Allegheny,PA,1,2022,188
7/7/2022,Middlesex,NJ,1,2022,188
7/7/2022,Richmond,NY,1,2022,188
7/7/2022,Ocean,NJ,1,2022,188
7/7/2022,New Castle,Delaware,1,2022,188
7/1/2022,Luzerne,PA,1,2022,182
7/7/2022,Middlesex,NJ,1,2022,188
7/8/2022,Dauphin,PA,1,2022,189
7/8/2022,Kings,NY,1,2022,189
7/8/2022,Essex,NJ,1,2022,189
7/8/2022,Harford,Maryland,1,2022,189
7/8/2022,New Castle,Delaware,1,2022,189
7/8/2022,Chester,PA,1,2022,189
7/8/2022,Gloucester,NJ,1,2022,189
7/8/2022,Gloucester,NJ,1,2022,189
7/8/2022,Middlesex,NJ,1,2022,189
7/8/2022,NY,NY,1,2022,189
7/8/2022,Washington,Maryland,1,2022,189
7/8/2022,Passaic,NJ,1,2022,189
7/8/2022,Montgomery,PA,1,2022,189
7/8/2022,Lancaster,PA,1,2022,189
7/8/2022,Harford,Maryland,1,2022,189
7/8/2022,Philadelphia,PA,1,2022,189
7/8/2022,Frederick,Virginia,1,2022,189
7/8/2022,NY,NY,1,2022,189
7/8/2022,Philadelphia,PA,1,2022,189
7/8/2022,New Castle,Delaware,1,2022,189
7/8/2022,Bronx,NY,1,2022,189
7/8/2022,Ocean,NJ,1,2022,189
7/8/2022,Kings,NY,1,2022,189
7/8/2022,Philadelphia,PA,1,2022,189
7/8/2022,Morris,NJ,1,2022,189
7/7/2022,NY,NY,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/7/2022,NY,NY,1,2022,188
7/8/2022,Washington,Maryland,1,2022,189
7/8/2022,York,PA,1,2022,189
7/6/2022,Delaware,PA,1,2022,187
7/8/2022,Monroe,PA,1,2022,189
7/8/2022,Mercer,NJ,1,2022,189
7/8/2022,Mercer,NJ,1,2022,189
7/8/2022,Middlesex,NJ,1,2022,189
7/8/2022,Ocean,NJ,1,2022,189
7/8/2022,Morris,NJ,1,2022,189
7/8/2022,NY,NY,1,2022,189
7/6/2022,Gloucester,NJ,1,2022,187
7/8/2022,Middlesex,NJ,1,2022,189
7/8/2022,Richmond,NY,1,2022,189
7/8/2022,Middlesex,NJ,1,2022,189
7/8/2022,Queens,NY,1,2022,189
7/8/2022,Middlesex,NJ,1,2022,189
7/8/2022,Allegheny,PA,1,2022,189
7/8/2022,Bronx,NY,1,2022,189
7/8/2022,NY,NY,1,2022,189
7/8/2022,Middlesex,NJ,1,2022,189
7/6/2022,Bergen,NJ,1,2022,187
7/8/2022,Morris,NJ,1,2022,189
7/8/2022,Somerset,NJ,1,2022,189
7/8/2022,Delaware,PA,1,2022,189
7/8/2022,Morris,NJ,1,2022,189
7/8/2022,Kings,NY,1,2022,189
7/8/2022,Kings,NY,1,2022,189
7/8/2022,Bronx,NY,1,2022,189
7/8/2022,Allegheny,PA,1,2022,189
7/9/2022,Queens,NY,1,2022,190
7/9/2022,NY,NY,1,2022,190
7/9/2022,Bergen,NJ,1,2022,190
7/9/2022,Schuylkill,PA,1,2022,190
7/8/2022,Kings,NY,1,2022,189
7/9/2022,Essex,NJ,1,2022,190
7/9/2022,Allegheny,PA,1,2022,190
7/9/2022,Delaware,PA,1,2022,190
7/9/2022,Kings,NY,1,2022,190
7/9/2022,Monmouth,NJ,1,2022,190
7/9/2022,NY,NY,1,2022,190
7/8/2022,Delaware,PA,1,2022,189
7/9/2022,Richmond,NY,1,2022,190
7/9/2022,Middlesex,NJ,1,2022,190
7/9/2022,Middlesex,NJ,1,2022,190
7/9/2022,Hudson,NJ,1,2022,190
7/9/2022,New Castle,Delaware,1,2022,190
7/9/2022,Morris,NJ,1,2022,190
7/9/2022,Middlesex,NJ,1,2022,190
7/9/2022,NY,NY,1,2022,190
7/9/2022,Bergen,NJ,1,2022,190
7/9/2022,Ocean,NJ,1,2022,190
8/24/2021,Northampton,PA,1,2021,236
7/9/2022,Morris,NJ,1,2022,190
7/9/2022,Hudson,NJ,1,2022,190
7/9/2022,Dauphin,PA,1,2022,190
7/9/2022,Kings,NY,1,2022,190
7/9/2022,Union,NJ,1,2022,190
7/9/2022,NY,NY,1,2022,190
7/9/2022,Kings,NY,1,2022,190
7/9/2022,NY,NY,1,2022,190
7/9/2022,NY,NY,1,2022,190
7/9/2022,NY,NY,1,2022,190
7/9/2022,NY,NY,1,2022,190
7/9/2022,NY,NY,1,2022,190
7/9/2022,NY,NY,1,2022,190
7/9/2022,NY,NY,1,2022,190
7/9/2022,NY,NY,1,2022,190
7/9/2022,NY,NY,1,2022,190
